item_id,transaction_id,product_id,quantity,unit_price,discount_rate,net_amount
ITEM0000844,TXN000555,PRD0026,1,947.34,0,947.34
ITEM0000845,TXN000555,PRD0019,1,1011.51,0,1011.51
ITEM0000846,TXN000556,PRD0008,1,597.78,0,597.78
ITEM0000847,TXN000557,PRD0054,1,83.36,0,83.36
ITEM0000848,TXN000558,PRD0010,1,916.91,0,916.91
ITEM0000849,TXN000559,PRD0066,1,440.6,0,440.6
ITEM0000850,TXN000559,PRD0060,1,556.75,0.08,512.21
ITEM0000851,TXN000560,PRD0056,2,516.08,0,1032.16
ITEM0000852,TXN000560,PRD0010,2,916.91,0,1833.82
ITEM0000853,TXN000561,PRD0045,1,559.98,0,559.98
ITEM0000854,TXN000562,PRD0063,1,351.51,0.08,323.39
ITEM0000855,TXN000562,PRD0014,1,601.24,0,601.24
ITEM0000856,TXN000563,PRD0072,1,470.7,0.05,447.17
ITEM0000857,TXN000563,PRD0052,1,80.35,0.15,68.3
ITEM0000858,TXN000564,PRD0057,1,621.24,0,621.24
ITEM0000859,TXN000564,PRD0012,1,696.97,0,696.97
ITEM0000860,TXN000565,PRD0056,2,516.08,0,1032.16
ITEM0000861,TXN000566,PRD0042,2,471.23,0.15,801.09
ITEM0000862,TXN000566,PRD0069,2,377.5,0,755.0
ITEM0000863,TXN000567,PRD0057,1,621.24,0.12,546.69
ITEM0000864,TXN000568,PRD0018,1,965.82,0,965.82
ITEM0000865,TXN000569,PRD0033,1,296.94,0.08,273.18
ITEM0000866,TXN000570,PRD0016,1,1011.7,0,1011.7
ITEM0000867,TXN000571,PRD0071,1,523.89,0,523.89
ITEM0000868,TXN000572,PRD0015,1,1088.95,0,1088.95
ITEM0000869,TXN000573,PRD0025,1,1072.0,0.08,986.24
ITEM0000870,TXN000574,PRD0011,1,1081.28,0,1081.28
ITEM0000871,TXN000575,PRD0018,2,965.82,0,1931.64
ITEM0000872,TXN000575,PRD0070,1,334.06,0,334.06
ITEM0000873,TXN000576,PRD0001,1,864.11,0,864.11
ITEM0000874,TXN000577,PRD0032,1,360.62,0,360.62
ITEM0000875,TXN000577,PRD0028,1,250.72,0.12,220.63
ITEM0000876,TXN000578,PRD0024,1,1107.82,0.1,997.04
ITEM0000877,TXN000578,PRD0037,1,531.45,0.08,488.93
ITEM0000878,TXN000579,PRD0054,1,83.36,0,83.36
ITEM0000879,TXN000579,PRD0048,1,94.61,0.05,89.88
ITEM0000880,TXN000580,PRD0043,2,466.09,0,932.18
ITEM0000881,TXN000581,PRD0042,1,471.23,0,471.23
ITEM0000882,TXN000582,PRD0038,2,457.54,0,915.08
ITEM0000883,TXN000582,PRD0010,1,916.91,0,916.91
ITEM0000884,TXN000583,PRD0051,1,93.12,0.08,85.67
ITEM0000885,TXN000583,PRD0065,2,299.29,0.08,550.69
ITEM0000886,TXN000584,PRD0063,1,351.51,0.05,333.93
ITEM0000887,TXN000585,PRD0049,2,88.64,0.12,156.01
ITEM0000888,TXN000585,PRD0005,1,771.34,0,771.34
ITEM0000889,TXN000586,PRD0020,1,1171.54,0,1171.54
ITEM0000890,TXN000587,PRD0062,1,484.0,0,484.0
ITEM0000891,TXN000588,PRD0070,1,334.06,0,334.06
ITEM0000892,TXN000589,PRD0072,1,470.7,0,470.7
ITEM0000893,TXN000590,PRD0071,1,523.89,0,523.89
ITEM0000894,TXN000590,PRD0072,1,470.7,0,470.7
ITEM0000895,TXN000591,PRD0037,1,531.45,0,531.45
ITEM0000896,TXN000591,PRD0051,1,93.12,0.05,88.46
ITEM0000897,TXN000592,PRD0055,1,433.02,0.15,368.07
ITEM0000898,TXN000592,PRD0039,1,685.21,0,685.21
ITEM0000899,TXN000593,PRD0052,1,80.35,0.1,72.32
ITEM0000900,TXN000594,PRD0003,1,547.04,0,547.04
ITEM0000901,TXN000594,PRD0008,1,597.78,0,597.78
ITEM0000902,TXN000595,PRD0066,2,440.6,0.08,810.7
ITEM0000903,TXN000595,PRD0022,1,697.51,0.08,641.71
ITEM0000904,TXN000596,PRD0016,1,1011.7,0.1,910.53
ITEM0000905,TXN000596,PRD0014,1,601.24,0,601.24
ITEM0000906,TXN000596,PRD0068,1,481.55,0.05,457.47
ITEM0000907,TXN000597,PRD0066,1,440.6,0,440.6
ITEM0000908,TXN000598,PRD0066,1,440.6,0,440.6
ITEM0000909,TXN000598,PRD0059,1,369.05,0.05,350.6
ITEM0000910,TXN000599,PRD0051,1,93.12,0,93.12
ITEM0000911,TXN000600,PRD0066,1,440.6,0.12,387.73
ITEM0000912,TXN000600,PRD0061,1,516.06,0.05,490.26
ITEM0000913,TXN000600,PRD0061,1,516.06,0.15,438.65
ITEM0000914,TXN000601,PRD0066,1,440.6,0,440.6
ITEM0000915,TXN000601,PRD0071,1,523.89,0.1,471.5
ITEM0000916,TXN000602,PRD0063,1,351.51,0.15,298.78
ITEM0000917,TXN000602,PRD0065,1,299.29,0.05,284.33
ITEM0000918,TXN000603,PRD0010,1,916.91,0.05,871.06
ITEM0000919,TXN000604,PRD0007,1,947.13,0,947.13
ITEM0000920,TXN000605,PRD0002,1,682.27,0,682.27
ITEM0000921,TXN000605,PRD0014,1,601.24,0.1,541.12
ITEM0000922,TXN000606,PRD0017,1,911.77,0.1,820.59
ITEM0000923,TXN000607,PRD0020,1,1171.54,0,1171.54
ITEM0000924,TXN000607,PRD0026,1,947.34,0,947.34
ITEM0000925,TXN000608,PRD0021,1,944.7,0,944.7
ITEM0000926,TXN000608,PRD0005,1,771.34,0,771.34
ITEM0000927,TXN000609,PRD0035,1,233.42,0,233.42
ITEM0000928,TXN000609,PRD0027,1,993.9,0,993.9
ITEM0000929,TXN000609,PRD0022,1,697.51,0,697.51
ITEM0000930,TXN000610,PRD0026,1,947.34,0.1,852.61
ITEM0000931,TXN000610,PRD0020,1,1171.54,0.1,1054.39
ITEM0000932,TXN000611,PRD0041,2,379.86,0,759.72
ITEM0000933,TXN000612,PRD0070,1,334.06,0,334.06
ITEM0000934,TXN000613,PRD0056,1,516.08,0,516.08
ITEM0000935,TXN000614,PRD0051,2,93.12,0,186.24
ITEM0000936,TXN000615,PRD0054,1,83.36,0.05,79.19
ITEM0000937,TXN000616,PRD0054,1,83.36,0.1,75.02
ITEM0000938,TXN000616,PRD0001,2,864.11,0.05,1641.81
ITEM0000939,TXN000617,PRD0009,1,684.34,0,684.34
ITEM0000940,TXN000618,PRD0058,2,419.78,0.08,772.4
ITEM0000941,TXN000618,PRD0048,1,94.61,0.15,80.42
ITEM0000942,TXN000619,PRD0019,1,1011.51,0,1011.51
ITEM0000943,TXN000620,PRD0007,2,947.13,0,1894.26
ITEM0000944,TXN000621,PRD0005,2,771.34,0,1542.68
ITEM0000945,TXN000621,PRD0009,1,684.34,0.15,581.69
ITEM0000946,TXN000622,PRD0005,1,771.34,0,771.34
ITEM0000947,TXN000623,PRD0033,1,296.94,0,296.94
ITEM0000948,TXN000624,PRD0006,1,670.27,0,670.27
ITEM0000949,TXN000624,PRD0031,1,263.54,0,263.54
ITEM0000950,TXN000625,PRD0012,1,696.97,0.12,613.33
ITEM0000951,TXN000626,PRD0036,2,359.94,0.1,647.89
ITEM0000952,TXN000626,PRD0059,1,369.05,0,369.05
ITEM0000953,TXN000627,PRD0033,1,296.94,0.15,252.4
ITEM0000954,TXN000627,PRD0024,1,1107.82,0.1,997.04
ITEM0000955,TXN000627,PRD0031,1,263.54,0,263.54
ITEM0000956,TXN000628,PRD0024,1,1107.82,0.1,997.04
ITEM0000957,TXN000628,PRD0070,1,334.06,0,334.06
ITEM0000958,TXN000629,PRD0026,1,947.34,0,947.34
ITEM0000959,TXN000629,PRD0004,1,895.9,0,895.9
ITEM0000960,TXN000630,PRD0025,1,1072.0,0.15,911.2
ITEM0000961,TXN000631,PRD0028,1,250.72,0.15,213.11
ITEM0000962,TXN000631,PRD0034,1,391.51,0,391.51
ITEM0000963,TXN000632,PRD0010,1,916.91,0,916.91
ITEM0000964,TXN000632,PRD0021,1,944.7,0,944.7
ITEM0000965,TXN000632,PRD0031,1,263.54,0,263.54
ITEM0000966,TXN000633,PRD0023,1,1103.32,0,1103.32
ITEM0000967,TXN000633,PRD0034,1,391.51,0,391.51
ITEM0000968,TXN000634,PRD0031,2,263.54,0,527.08
ITEM0000969,TXN000634,PRD0034,1,391.51,0.05,371.93
ITEM0000970,TXN000635,PRD0035,1,233.42,0,233.42
ITEM0000971,TXN000636,PRD0026,1,947.34,0.05,899.97
ITEM0000972,TXN000637,PRD0059,1,369.05,0,369.05
ITEM0000973,TXN000638,PRD0071,1,523.89,0,523.89
ITEM0000974,TXN000638,PRD0063,1,351.51,0.1,316.36
ITEM0000975,TXN000639,PRD0070,1,334.06,0,334.06
ITEM0000976,TXN000640,PRD0011,1,1081.28,0.15,919.09
ITEM0000977,TXN000640,PRD0072,1,470.7,0,470.7
ITEM0000978,TXN000641,PRD0029,1,355.31,0.12,312.67
ITEM0000979,TXN000641,PRD0066,1,440.6,0,440.6
ITEM0000980,TXN000642,PRD0037,1,531.45,0.08,488.93
ITEM0000981,TXN000642,PRD0039,1,685.21,0,685.21
ITEM0000982,TXN000643,PRD0047,1,80.8,0.08,74.34
ITEM0000983,TXN000644,PRD0038,1,457.54,0,457.54
ITEM0000984,TXN000645,PRD0024,1,1107.82,0.1,997.04
ITEM0000985,TXN000645,PRD0031,1,263.54,0.08,242.46
ITEM0000986,TXN000646,PRD0020,1,1171.54,0,1171.54
ITEM0000987,TXN000646,PRD0026,1,947.34,0,947.34
ITEM0000988,TXN000647,PRD0033,1,296.94,0,296.94
ITEM0000989,TXN000648,PRD0033,1,296.94,0.12,261.31
ITEM0000990,TXN000649,PRD0048,1,94.61,0,94.61
ITEM0000991,TXN000650,PRD0028,1,250.72,0.15,213.11
ITEM0000992,TXN000651,PRD0034,1,391.51,0,391.51
ITEM0000993,TXN000652,PRD0061,1,516.06,0.15,438.65
ITEM0000994,TXN000652,PRD0056,2,516.08,0.08,949.59
ITEM0000995,TXN000653,PRD0060,1,556.75,0.15,473.24
ITEM0000996,TXN000654,PRD0069,1,377.5,0.05,358.63
ITEM0000997,TXN000654,PRD0056,1,516.08,0.12,454.15
ITEM0000998,TXN000655,PRD0049,1,88.64,0,88.64
ITEM0000999,TXN000655,PRD0068,2,481.55,0,963.1
ITEM0001000,TXN000656,PRD0035,1,233.42,0.08,214.75
ITEM0001001,TXN000657,PRD0036,1,359.94,0,359.94
ITEM0001002,TXN000657,PRD0014,1,601.24,0.12,529.09
ITEM0001003,TXN000658,PRD0059,2,369.05,0.15,627.39
ITEM0001004,TXN000658,PRD0032,1,360.62,0,360.62
ITEM0001005,TXN000659,PRD0034,1,391.51,0,391.51
ITEM0001006,TXN000659,PRD0030,1,216.23,0,216.23
ITEM0001007,TXN000660,PRD0015,1,1088.95,0,1088.95
ITEM0001008,TXN000660,PRD0049,1,88.64,0.15,75.34
ITEM0001009,TXN000660,PRD0043,1,466.09,0,466.09
ITEM0001010,TXN000661,PRD0010,2,916.91,0,1833.82
ITEM0001011,TXN000661,PRD0003,1,547.04,0.12,481.4
ITEM0001012,TXN000662,PRD0050,1,80.02,0,80.02
ITEM0001013,TXN000662,PRD0048,1,94.61,0,94.61
ITEM0001014,TXN000662,PRD0040,1,561.8,0,561.8
ITEM0001015,TXN000663,PRD0049,1,88.64,0.12,78.0
ITEM0001016,TXN000664,PRD0041,1,379.86,0,379.86
ITEM0001017,TXN000664,PRD0034,1,391.51,0,391.51
ITEM0001018,TXN000665,PRD0027,1,993.9,0,993.9
ITEM0001019,TXN000665,PRD0006,1,670.27,0,670.27
ITEM0001020,TXN000666,PRD0030,1,216.23,0,216.23
ITEM0001021,TXN000667,PRD0030,1,216.23,0.1,194.61
ITEM0001022,TXN000668,PRD0055,1,433.02,0,433.02
ITEM0001023,TXN000668,PRD0019,1,1011.51,0,1011.51
ITEM0001024,TXN000668,PRD0025,1,1072.0,0,1072.0
ITEM0001025,TXN000669,PRD0036,1,359.94,0.1,323.95
ITEM0001026,TXN000670,PRD0026,1,947.34,0.08,871.55
ITEM0001027,TXN000670,PRD0022,1,697.51,0.15,592.88
ITEM0001028,TXN000671,PRD0033,1,296.94,0,296.94
ITEM0001029,TXN000671,PRD0023,1,1103.32,0.15,937.82
ITEM0001030,TXN000671,PRD0035,1,233.42,0.1,210.08
ITEM0001031,TXN000672,PRD0022,1,697.51,0,697.51
ITEM0001032,TXN000672,PRD0024,1,1107.82,0.05,1052.43
ITEM0001033,TXN000673,PRD0022,1,697.51,0.08,641.71
ITEM0001034,TXN000673,PRD0021,1,944.7,0.08,869.12
ITEM0001035,TXN000673,PRD0021,1,944.7,0,944.7
ITEM0001036,TXN000674,PRD0019,1,1011.51,0.12,890.13
ITEM0001037,TXN000675,PRD0019,1,1011.51,0,1011.51
ITEM0001038,TXN000675,PRD0026,1,947.34,0.12,833.66
ITEM0001039,TXN000676,PRD0022,1,697.51,0,697.51
ITEM0001040,TXN000676,PRD0035,1,233.42,0,233.42
ITEM0001041,TXN000677,PRD0023,1,1103.32,0.1,992.99
ITEM0001042,TXN000678,PRD0031,2,263.54,0,527.08
ITEM0001043,TXN000678,PRD0001,1,864.11,0.05,820.9
ITEM0001044,TXN000678,PRD0023,1,1103.32,0,1103.32
ITEM0001045,TXN000679,PRD0035,1,233.42,0,233.42
ITEM0001046,TXN000680,PRD0024,1,1107.82,0,1107.82
ITEM0001047,TXN000681,PRD0006,2,670.27,0,1340.54
ITEM0001048,TXN000681,PRD0017,1,911.77,0,911.77
ITEM0001049,TXN000682,PRD0042,1,471.23,0,471.23
ITEM0001050,TXN000683,PRD0003,1,547.04,0,547.04
ITEM0001051,TXN000684,PRD0030,1,216.23,0.15,183.8
ITEM0001052,TXN000684,PRD0048,1,94.61,0,94.61
ITEM0001053,TXN000684,PRD0012,1,696.97,0,696.97
ITEM0001054,TXN000685,PRD0018,1,965.82,0,965.82
ITEM0001055,TXN000686,PRD0072,1,470.7,0,470.7
ITEM0001056,TXN000687,PRD0057,1,621.24,0,621.24
ITEM0001057,TXN000688,PRD0038,1,457.54,0,457.54
ITEM0001058,TXN000689,PRD0055,1,433.02,0.08,398.38
ITEM0001059,TXN000690,PRD0032,1,360.62,0.12,317.35
ITEM0001060,TXN000691,PRD0031,1,263.54,0,263.54
ITEM0001061,TXN000692,PRD0029,1,355.31,0.1,319.78
ITEM0001062,TXN000693,PRD0038,1,457.54,0.1,411.79
ITEM0001063,TXN000693,PRD0029,1,355.31,0,355.31
ITEM0001064,TXN000694,PRD0023,1,1103.32,0,1103.32
ITEM0001065,TXN000695,PRD0023,1,1103.32,0,1103.32
ITEM0001066,TXN000696,PRD0034,1,391.51,0,391.51
ITEM0001067,TXN000696,PRD0028,1,250.72,0.15,213.11
ITEM0001068,TXN000697,PRD0001,2,864.11,0,1728.22
ITEM0001069,TXN000698,PRD0021,1,944.7,0,944.7
ITEM0001070,TXN000698,PRD0009,1,684.34,0.15,581.69
ITEM0001071,TXN000699,PRD0032,2,360.62,0.15,613.05
ITEM0001072,TXN000700,PRD0035,1,233.42,0,233.42
ITEM0001073,TXN000700,PRD0026,1,947.34,0,947.34
ITEM0001074,TXN000701,PRD0065,1,299.29,0.1,269.36
ITEM0001075,TXN000701,PRD0036,1,359.94,0,359.94
ITEM0001076,TXN000702,PRD0030,1,216.23,0,216.23
ITEM0001077,TXN000703,PRD0020,1,1171.54,0,1171.54
ITEM0001078,TXN000703,PRD0032,1,360.62,0,360.62
ITEM0001079,TXN000703,PRD0036,1,359.94,0,359.94
ITEM0001080,TXN000704,PRD0032,1,360.62,0,360.62
ITEM0001081,TXN000705,PRD0031,1,263.54,0.05,250.36
ITEM0001082,TXN000705,PRD0023,1,1103.32,0,1103.32
ITEM0001083,TXN000706,PRD0028,1,250.72,0.08,230.66
ITEM0001084,TXN000706,PRD0026,1,947.34,0,947.34
ITEM0001085,TXN000706,PRD0041,2,379.86,0,759.72
ITEM0001086,TXN000707,PRD0020,1,1171.54,0,1171.54
ITEM0001087,TXN000707,PRD0018,1,965.82,0,965.82
ITEM0001088,TXN000708,PRD0022,1,697.51,0,697.51
ITEM0001089,TXN000709,PRD0069,1,377.5,0,377.5
ITEM0001090,TXN000709,PRD0065,1,299.29,0.05,284.33
ITEM0001091,TXN000710,PRD0002,1,682.27,0,682.27
ITEM0001092,TXN000711,PRD0055,1,433.02,0,433.02
ITEM0001093,TXN000711,PRD0054,1,83.36,0,83.36
ITEM0001094,TXN000712,PRD0069,1,377.5,0,377.5
ITEM0001095,TXN000712,PRD0066,1,440.6,0,440.6
ITEM0001096,TXN000712,PRD0069,1,377.5,0.08,347.3
ITEM0001097,TXN000713,PRD0065,1,299.29,0.1,269.36
ITEM0001098,TXN000714,PRD0006,1,670.27,0,670.27
ITEM0001099,TXN000715,PRD0024,1,1107.82,0,1107.82
ITEM0001100,TXN000715,PRD0034,1,391.51,0,391.51
ITEM0001101,TXN000716,PRD0065,2,299.29,0.15,508.79
ITEM0001102,TXN000717,PRD0003,1,547.04,0.15,464.98
ITEM0001103,TXN000717,PRD0041,1,379.86,0,379.86
ITEM0001104,TXN000717,PRD0039,1,685.21,0.12,602.98
ITEM0001105,TXN000718,PRD0037,1,531.45,0,531.45
ITEM0001106,TXN000718,PRD0071,1,523.89,0,523.89
ITEM0001107,TXN000718,PRD0028,1,250.72,0.12,220.63
ITEM0001108,TXN000719,PRD0059,1,369.05,0,369.05
ITEM0001109,TXN000720,PRD0064,1,332.01,0,332.01
ITEM0001110,TXN000721,PRD0023,1,1103.32,0,1103.32
ITEM0001111,TXN000722,PRD0021,1,944.7,0.15,803.0
ITEM0001112,TXN000722,PRD0020,2,1171.54,0.08,2155.63
ITEM0001113,TXN000722,PRD0049,1,88.64,0,88.64
ITEM0001114,TXN000723,PRD0032,2,360.62,0,721.24
ITEM0001115,TXN000724,PRD0019,1,1011.51,0.05,960.93
ITEM0001116,TXN000725,PRD0021,1,944.7,0,944.7
ITEM0001117,TXN000726,PRD0063,1,351.51,0.1,316.36
ITEM0001118,TXN000727,PRD0033,1,296.94,0.12,261.31
ITEM0001119,TXN000728,PRD0067,1,298.53,0,298.53
ITEM0001120,TXN000728,PRD0071,1,523.89,0.05,497.7
ITEM0001121,TXN000729,PRD0068,1,481.55,0,481.55
ITEM0001122,TXN000729,PRD0067,1,298.53,0.1,268.68
ITEM0001123,TXN000730,PRD0041,1,379.86,0.1,341.87
ITEM0001124,TXN000730,PRD0042,2,471.23,0,942.46
ITEM0001125,TXN000731,PRD0051,1,93.12,0,93.12
ITEM0001126,TXN000731,PRD0033,1,296.94,0.1,267.25
ITEM0001127,TXN000732,PRD0052,1,80.35,0,80.35
ITEM0001128,TXN000732,PRD0054,1,83.36,0,83.36
ITEM0001129,TXN000733,PRD0019,2,1011.51,0,2023.02
ITEM0001130,TXN000733,PRD0028,2,250.72,0.12,441.27
ITEM0001131,TXN000734,PRD0050,1,80.02,0,80.02
ITEM0001132,TXN000734,PRD0009,1,684.34,0,684.34
ITEM0001133,TXN000734,PRD0033,1,296.94,0,296.94
ITEM0001134,TXN000735,PRD0054,1,83.36,0,83.36
ITEM0001135,TXN000735,PRD0025,2,1072.0,0.15,1822.4
ITEM0001136,TXN000736,PRD0020,1,1171.54,0,1171.54
ITEM0001137,TXN000736,PRD0015,2,1088.95,0.05,2069.01
ITEM0001138,TXN000737,PRD0002,1,682.27,0,682.27
ITEM0001139,TXN000738,PRD0059,1,369.05,0,369.05
ITEM0001140,TXN000738,PRD0035,1,233.42,0,233.42
ITEM0001141,TXN000739,PRD0032,1,360.62,0,360.62
ITEM0001142,TXN000739,PRD0022,1,697.51,0,697.51
ITEM0001143,TXN000740,PRD0021,1,944.7,0,944.7
ITEM0001144,TXN000740,PRD0035,1,233.42,0,233.42
ITEM0001145,TXN000741,PRD0034,1,391.51,0.1,352.36
ITEM0001146,TXN000741,PRD0025,1,1072.0,0,1072.0
ITEM0001147,TXN000742,PRD0022,1,697.51,0,697.51
ITEM0001148,TXN000743,PRD0041,1,379.86,0,379.86
ITEM0001149,TXN000744,PRD0053,1,62.29,0,62.29
ITEM0001150,TXN000745,PRD0046,1,75.23,0,75.23
ITEM0001151,TXN000746,PRD0023,1,1103.32,0.15,937.82
ITEM0001152,TXN000746,PRD0060,1,556.75,0,556.75
ITEM0001153,TXN000747,PRD0045,1,559.98,0,559.98
ITEM0001154,TXN000748,PRD0034,1,391.51,0,391.51
ITEM0001155,TXN000748,PRD0029,2,355.31,0,710.62
ITEM0001156,TXN000749,PRD0021,2,944.7,0,1889.4
ITEM0001157,TXN000750,PRD0035,2,233.42,0,466.84
ITEM0001158,TXN000750,PRD0022,1,697.51,0,697.51
ITEM0001159,TXN000750,PRD0026,1,947.34,0.15,805.24
ITEM0001160,TXN000751,PRD0019,1,1011.51,0,1011.51
ITEM0001161,TXN000752,PRD0021,2,944.7,0.15,1605.99
ITEM0001162,TXN000753,PRD0026,1,947.34,0,947.34
ITEM0001163,TXN000754,PRD0031,1,263.54,0.1,237.19
ITEM0001164,TXN000754,PRD0008,1,597.78,0,597.78
ITEM0001165,TXN000755,PRD0029,1,355.31,0,355.31
ITEM0001166,TXN000756,PRD0055,1,433.02,0,433.02
ITEM0001167,TXN000757,PRD0044,1,640.34,0,640.34
ITEM0001168,TXN000758,PRD0039,1,685.21,0.05,650.95
ITEM0001169,TXN000758,PRD0053,1,62.29,0,62.29
ITEM0001170,TXN000759,PRD0034,1,391.51,0,391.51
ITEM0001171,TXN000760,PRD0065,1,299.29,0,299.29
ITEM0001172,TXN000761,PRD0017,1,911.77,0.05,866.18
ITEM0001173,TXN000762,PRD0070,1,334.06,0,334.06
ITEM0001174,TXN000762,PRD0065,1,299.29,0,299.29
ITEM0001175,TXN000762,PRD0058,1,419.78,0,419.78
ITEM0001176,TXN000763,PRD0068,1,481.55,0,481.55
ITEM0001177,TXN000764,PRD0064,1,332.01,0,332.01
ITEM0001178,TXN000765,PRD0057,1,621.24,0,621.24
ITEM0001179,TXN000765,PRD0023,1,1103.32,0.12,970.92
ITEM0001180,TXN000766,PRD0021,1,944.7,0.05,897.47
ITEM0001181,TXN000766,PRD0022,1,697.51,0,697.51
ITEM0001182,TXN000766,PRD0013,1,986.04,0.05,936.74
ITEM0001183,TXN000767,PRD0026,1,947.34,0,947.34
ITEM0001184,TXN000768,PRD0032,1,360.62,0.08,331.77
ITEM0001185,TXN000769,PRD0021,1,944.7,0.05,897.47
ITEM0001186,TXN000769,PRD0004,1,895.9,0,895.9
ITEM0001187,TXN000770,PRD0011,1,1081.28,0,1081.28
ITEM0001188,TXN000771,PRD0035,1,233.42,0,233.42
ITEM0001189,TXN000772,PRD0022,2,697.51,0.1,1255.52
ITEM0001190,TXN000772,PRD0026,1,947.34,0,947.34
ITEM0001191,TXN000773,PRD0019,1,1011.51,0,1011.51
ITEM0001192,TXN000774,PRD0024,1,1107.82,0,1107.82
ITEM0001193,TXN000774,PRD0035,1,233.42,0,233.42
ITEM0001194,TXN000775,PRD0061,2,516.06,0,1032.12
ITEM0001195,TXN000776,PRD0023,1,1103.32,0,1103.32
ITEM0001196,TXN000776,PRD0034,1,391.51,0.12,344.53
ITEM0001197,TXN000776,PRD0027,1,993.9,0.05,944.21
ITEM0001198,TXN000777,PRD0024,1,1107.82,0.08,1019.19
ITEM0001199,TXN000778,PRD0003,1,547.04,0.12,481.4
ITEM0001200,TXN000779,PRD0027,1,993.9,0.08,914.39
ITEM0001201,TXN000780,PRD0063,1,351.51,0,351.51
ITEM0001202,TXN000781,PRD0038,1,457.54,0.12,402.64
ITEM0001203,TXN000781,PRD0008,1,597.78,0.05,567.89
ITEM0001204,TXN000782,PRD0016,1,1011.7,0.12,890.3
ITEM0001205,TXN000782,PRD0069,2,377.5,0,755.0
ITEM0001206,TXN000783,PRD0065,1,299.29,0.12,263.38
ITEM0001207,TXN000783,PRD0069,1,377.5,0,377.5
ITEM0001208,TXN000783,PRD0027,1,993.9,0,993.9
ITEM0001209,TXN000784,PRD0067,2,298.53,0.08,549.3
ITEM0001210,TXN000784,PRD0057,1,621.24,0,621.24
ITEM0001211,TXN000785,PRD0056,1,516.08,0.1,464.47
ITEM0001212,TXN000785,PRD0013,1,986.04,0.08,907.16
ITEM0001213,TXN000785,PRD0061,1,516.06,0.05,490.26
ITEM0001214,TXN000786,PRD0047,1,80.8,0,80.8
ITEM0001215,TXN000786,PRD0027,1,993.9,0.05,944.21
ITEM0001216,TXN000787,PRD0022,1,697.51,0.15,592.88
ITEM0001217,TXN000788,PRD0029,1,355.31,0,355.31
ITEM0001218,TXN000788,PRD0027,1,993.9,0.12,874.63
ITEM0001219,TXN000789,PRD0032,1,360.62,0,360.62
ITEM0001220,TXN000790,PRD0027,1,993.9,0,993.9
ITEM0001221,TXN000791,PRD0029,1,355.31,0,355.31
ITEM0001222,TXN000792,PRD0034,1,391.51,0,391.51
ITEM0001223,TXN000792,PRD0028,1,250.72,0.08,230.66
ITEM0001224,TXN000793,PRD0041,1,379.86,0,379.86
ITEM0001225,TXN000794,PRD0040,1,561.8,0,561.8
ITEM0001226,TXN000794,PRD0024,1,1107.82,0.12,974.88
ITEM0001227,TXN000795,PRD0024,2,1107.82,0,2215.64
ITEM0001228,TXN000796,PRD0035,2,233.42,0.05,443.5
ITEM0001229,TXN000796,PRD0022,1,697.51,0,697.51
ITEM0001230,TXN000796,PRD0033,2,296.94,0,593.88
ITEM0001231,TXN000797,PRD0027,1,993.9,0,993.9
ITEM0001232,TXN000798,PRD0028,1,250.72,0,250.72
ITEM0001233,TXN000799,PRD0022,1,697.51,0.12,613.81
ITEM0001234,TXN000799,PRD0051,1,93.12,0,93.12
ITEM0001235,TXN000800,PRD0070,1,334.06,0.08,307.34
ITEM0001236,TXN000800,PRD0032,1,360.62,0,360.62
ITEM0001237,TXN000801,PRD0024,1,1107.82,0.12,974.88
ITEM0001238,TXN000802,PRD0062,1,484.0,0,484.0
ITEM0001239,TXN000803,PRD0007,2,947.13,0.08,1742.72
ITEM0001240,TXN000803,PRD0031,2,263.54,0.1,474.37
ITEM0001241,TXN000804,PRD0048,1,94.61,0.12,83.26
ITEM0001242,TXN000804,PRD0020,1,1171.54,0,1171.54
ITEM0001243,TXN000805,PRD0037,1,531.45,0.08,488.93
ITEM0001244,TXN000805,PRD0019,1,1011.51,0.05,960.93
ITEM0001245,TXN000806,PRD0009,1,684.34,0,684.34
ITEM0001246,TXN000807,PRD0010,1,916.91,0,916.91
ITEM0001247,TXN000808,PRD0048,1,94.61,0,94.61
ITEM0001248,TXN000809,PRD0040,1,561.8,0.15,477.53
ITEM0001249,TXN000809,PRD0007,1,947.13,0.1,852.42
ITEM0001250,TXN000810,PRD0036,1,359.94,0,359.94
ITEM0001251,TXN000811,PRD0025,1,1072.0,0.08,986.24
ITEM0001252,TXN000811,PRD0023,1,1103.32,0,1103.32
ITEM0001253,TXN000812,PRD0011,1,1081.28,0,1081.28
ITEM0001254,TXN000812,PRD0016,1,1011.7,0.05,961.12
ITEM0001255,TXN000813,PRD0001,1,864.11,0,864.11
ITEM0001256,TXN000813,PRD0051,1,93.12,0.1,83.81
ITEM0001257,TXN000813,PRD0065,1,299.29,0,299.29
ITEM0001258,TXN000814,PRD0011,1,1081.28,0,1081.28
ITEM0001259,TXN000814,PRD0062,1,484.0,0,484.0
ITEM0001260,TXN000815,PRD0008,1,597.78,0,597.78
ITEM0001261,TXN000816,PRD0059,1,369.05,0,369.05
ITEM0001262,TXN000817,PRD0069,1,377.5,0,377.5
ITEM0001263,TXN000818,PRD0040,1,561.8,0,561.8
ITEM0001264,TXN000819,PRD0045,1,559.98,0,559.98
ITEM0001265,TXN000820,PRD0049,1,88.64,0,88.64
